identity_link_id,anonymous_id,customer_id,session_id,link_timestamp,link_method
identity_00072842,anon_000341377,1188830c8320a8f9abd982d8deb49330,sess_000341377,2018-05-21 01:46:42.153872982,successful_login
identity_00072843,anon_000476965,ba9e6a4e3892184d2db7e7c35c1b269b,sess_000476965,2018-05-21 01:48:51.970910614,successful_login
identity_00072844,anon_000361303,97ba00d9333c050db94cfeef8297c73b,sess_000361303,2018-05-21 01:53:58.163509404,successful_login
identity_00072845,anon_000419856,3a1500cbb61e14b125c201baaae5afa7,sess_000419856,2018-05-21 02:01:54.748587248,successful_login
identity_00072846,anon_000472543,0f3a6d2c22bbdb61d02eb98f4a1e0dfb,sess_000472543,2018-05-21 02:02:36.039476076,successful_login
identity_00072847,anon_000279574,82667734cb3f83fa00ab4436e3a7a8e3,sess_000279574,2018-05-21 02:09:09.302622814,successful_login
identity_00072848,anon_000119104,0f0d67fa1a4dbe0aeee78a2092dc9810,sess_000119104,2018-05-21 02:09:37.385558929,successful_login
identity_00072849,anon_000426366,637dfd77a043d1b7fffae4efeacc13b3,sess_000426366,2018-05-21 03:06:09.196548327,successful_login
identity_00072850,anon_000485582,6ba2b4d1755c093c1e43843f094a041f,sess_000485582,2018-05-21 03:07:27.229462555,successful_login
identity_00072851,anon_000468133,e3c5c4be8d1f1398a937afb599399b3d,sess_000468133,2018-05-21 03:56:42.531727895,successful_login
identity_00072852,anon_000287080,6cd8ae3b1c2b8cd4dcdf241db7ada313,sess_000287080,2018-05-21 04:41:28.545134405,successful_login
identity_00072853,anon_000224954,0ef8636d2544a7772290a686668b4b4e,sess_000224954,2018-05-21 04:50:47.611455804,successful_login
identity_00072854,anon_000041884,42f5a4ada1492abc600687788ab83290,sess_000041884,2018-05-21 05:07:31.807125696,successful_login
identity_00072855,anon_000413606,b52a321db50ecb4218ce66ec1811b101,sess_000413606,2018-05-21 05:20:39.610885762,successful_login
identity_00072856,anon_000355481,eec02189da4179dcba116b51a5382dd2,sess_000355481,2018-05-21 05:34:10.330873243,successful_login
identity_00072857,anon_000230555,3923af2f4604d8f1df2d24eb23b9175d,sess_000230555,2018-05-21 05:39:13.887540088,successful_login
identity_00072858,anon_000003304,57abe2e14a657e862011387e500abe57,sess_000003304,2018-05-21 05:41:42.459321886,successful_login
identity_00072859,anon_000396532,47c6be885d341b573908326d75ef5907,sess_000396532,2018-05-21 05:53:18.847787533,successful_login
identity_00072860,anon_000191369,c7ea2371bb8bb9c2041b4e41ac7192ce,sess_000191369,2018-05-21 06:00:25.226031034,successful_login
identity_00072861,anon_000295994,621be08f9f1ed3b58ff3cf357bd45b5b,sess_000295994,2018-05-21 06:05:56.955449912,successful_login
identity_00072862,anon_000284479,808ec4d638607e8829db73353f8e264f,sess_000284479,2018-05-21 06:13:50.360285460,successful_login
identity_00072863,anon_000264875,29df9d84d5c2c55f18ca5afe1701f031,sess_000264875,2018-05-21 06:35:25.151630137,successful_login
identity_00072864,anon_000338190,c942c48b7bf94f498a87c761ed85d610,sess_000338190,2018-05-21 07:05:17.443826022,successful_login
identity_00072865,anon_000315496,0e9d153de61896911c7d236b8a6c1886,sess_000315496,2018-05-21 07:21:51.015478187,successful_login
identity_00072866,anon_000041881,381796669bc4c8ddde91648213e646df,sess_000041881,2018-05-21 07:38:52.092438461,successful_login
identity_00072867,anon_000197403,98c84ee0626307cc9c548753a33b7ad8,sess_000197403,2018-05-21 08:02:06.238024382,successful_login
identity_00072868,anon_000115184,08a88979eb310a294b5636de96ea7fe9,sess_000115184,2018-05-21 08:02:31.801871965,successful_login
identity_00072869,anon_000230741,6c1ac38cc2a083a2a08e487590605965,sess_000230741,2018-05-21 08:04:05.721664020,successful_login
identity_00072870,anon_000426962,3ecc9e555e7fea523b8bb0201cd520b8,sess_000426962,2018-05-21 08:11:50.045786235,successful_login
identity_00072871,anon_000012130,c4e463ec59a357f2d138554298afadaa,sess_000012130,2018-05-21 08:51:08.922022521,successful_login
identity_00072872,anon_000421421,749ba37e1c007d00f214dc51dec300e0,sess_000421421,2018-05-21 08:56:06.235291455,successful_login
identity_00072873,anon_000185867,9d968251bfa588e8b8eca8cf0fd64af4,sess_000185867,2018-05-21 08:56:34.722223653,successful_login
identity_00072874,anon_000331665,303f121f379bb6c560b404054afe6e60,sess_000331665,2018-05-21 09:16:25.562282972,successful_login
identity_00072875,anon_000155385,c26682fa19520b10d982ce0a36517926,sess_000155385,2018-05-21 09:22:59.695177076,successful_login
identity_00072876,anon_000185593,0ad7e82a4d0ffbd93647edb8df8e19f9,sess_000185593,2018-05-21 09:23:03.209955203,successful_login
identity_00072877,anon_000147385,5daa895208c8b73bc1323576ef54cf2b,sess_000147385,2018-05-21 09:32:39.423139317,successful_login
identity_00072878,anon_000368568,94e9ce89950560f017f6f411e9819093,sess_000368568,2018-05-21 09:32:57.921670382,successful_login
identity_00072879,anon_000116200,5068221f7159ac660e033a6d82f15edd,sess_000116200,2018-05-21 09:33:48.189145048,successful_login
identity_00072880,anon_000347120,74493089cad5208903209e997a8eb9af,sess_000347120,2018-05-21 09:41:52.259159860,successful_login
identity_00072881,anon_000086213,092c59785bad44d0412797caf8867e5c,sess_000086213,2018-05-21 10:00:06.003032034,successful_login
identity_00072882,anon_000024916,300fb5178ddbec6af36a9c042e4ffbdb,sess_000024916,2018-05-21 10:17:29.015447380,successful_login
identity_00072883,anon_000131514,4b6de9e1db470b7b07f6ee6c989b6d65,sess_000131514,2018-05-21 10:44:59.210731703,successful_login
identity_00072884,anon_000252136,839311a89422ea7a88a3acde94b9f0dc,sess_000252136,2018-05-21 10:47:34.577398401,successful_login
identity_00072885,anon_000440410,2ba3edf091e33c433e095b2f53716362,sess_000440410,2018-05-21 10:55:22.150700198,successful_login
identity_00072886,anon_000346217,60be6efd06ea26069011a291c11a36c1,sess_000346217,2018-05-21 11:04:44.052759517,successful_login
identity_00072887,anon_000244059,f06c58610c27c1e70acc2adde4fc3029,sess_000244059,2018-05-21 11:26:13.228338066,successful_login
identity_00072888,anon_000043606,e11ca2a0794a6a0fdabcace5ffe86ecf,sess_000043606,2018-05-21 11:27:20.328100202,successful_login
identity_00072889,anon_000220446,10d802326ca8ea206bbdd8d8ff17c81b,sess_000220446,2018-05-21 11:29:35.313910214,successful_login
identity_00072890,anon_000418872,609eaf3a9736c26e1956c125c5cda487,sess_000418872,2018-05-21 11:52:12.226960425,successful_login
identity_00072891,anon_000315125,7a575572300875aaf8a93e3c5772d76c,sess_000315125,2018-05-21 12:10:34.514394683,successful_login
identity_00072892,anon_000380125,2b60fa486873939bde1170b15b8ac6ac,sess_000380125,2018-05-21 12:22:29.666835176,successful_login
identity_00072893,anon_000278494,726e584ace79aba2cbe1b1fb84ac40db,sess_000278494,2018-05-21 12:40:06.501447902,successful_login
identity_00072894,anon_000321525,38ba0df31d76fa64c9c3561904d2c3c9,sess_000321525,2018-05-21 12:47:36.826064635,successful_login
identity_00072895,anon_000255676,6ce2aabb6e93296081fbf88d37a5a75b,sess_000255676,2018-05-21 12:55:14.670015629,successful_login
identity_00072896,anon_000340546,2664a440338cee1a8dae9a8417ba2433,sess_000340546,2018-05-21 12:57:27.024712494,successful_login
identity_00072897,anon_000381175,0977e0b93fd518fc88b277900af29e65,sess_000381175,2018-05-21 13:05:12.531997539,successful_login
identity_00072898,anon_000106309,f3c82047aa4068a2b028e138db4df0f6,sess_000106309,2018-05-21 13:30:57.545086993,successful_login
identity_00072899,anon_000299196,4ff832ce3c50778693180bab3db7b716,sess_000299196,2018-05-21 13:43:27.068212398,successful_login
identity_00072900,anon_000488926,d081610250e278e9e49c0f26ed0a0947,sess_000488926,2018-05-21 13:49:25.324665250,successful_login
identity_00072901,anon_000049807,09f891a12438a14831755819c1338f99,sess_000049807,2018-05-21 14:04:43.613433188,successful_login
identity_00072902,anon_000061920,5d19e4ad46b3ba65d54ae635288c391d,sess_000061920,2018-05-21 14:07:25.107188935,successful_login
identity_00072903,anon_000251549,3db0fd85322f1f08aeaada9d589540cf,sess_000251549,2018-05-21 14:11:47.940433623,successful_login
identity_00072904,anon_000088129,c30b73483ee7bbfaf54085bd3aec4c9d,sess_000088129,2018-05-21 14:35:21.320204180,successful_login
identity_00072905,anon_000158349,e23855ce6b59ad9517f246b3928f6024,sess_000158349,2018-05-21 14:41:36.501952299,successful_login
identity_00072906,anon_000347204,75c6e03e7206bd1dd59f427c9f75142a,sess_000347204,2018-05-21 14:52:15.779666260,successful_login
identity_00072907,anon_000029508,a32c679c1442b98bedec979ba6015019,sess_000029508,2018-05-21 15:01:34.405345858,successful_login
identity_00072908,anon_000271866,8dd74bc7874323d7948b25debd8488c4,sess_000271866,2018-05-21 15:10:09.826910111,successful_login
identity_00072909,anon_000498700,151fbaadc520b0f6a4a96965dd393a24,sess_000498700,2018-05-21 15:11:30.908924443,successful_login
identity_00072910,anon_000181935,9fd8f92d72e01881424466eb23370df6,sess_000181935,2018-05-21 15:42:52.808800498,successful_login
identity_00072911,anon_000401204,0d801865cd313be33b1ffdfac6b41936,sess_000401204,2018-05-21 16:19:24.117647493,successful_login
identity_00072912,anon_000265113,945c16aa5965b3a95580ce93421305cf,sess_000265113,2018-05-21 16:33:46.796012211,successful_login
identity_00072913,anon_000369533,2fe26fbd416acc13822475ab38f1a4f6,sess_000369533,2018-05-21 16:42:45.805221297,successful_login
identity_00072914,anon_000338414,258853ae0cc52bb282d4f52397e22040,sess_000338414,2018-05-21 17:01:02.350820426,successful_login
identity_00072915,anon_000431863,2771eeec77688777e6dc455f7145358c,sess_000431863,2018-05-21 17:02:46.655322544,successful_login
identity_00072916,anon_000407018,e8d83f6d852a30443910d6da1bbcbb30,sess_000407018,2018-05-21 17:09:44.632961575,successful_login
identity_00072917,anon_000177891,bdf54f7d1694971f430170fca990f2ef,sess_000177891,2018-05-21 17:16:55.536223225,successful_login
identity_00072918,anon_000491000,df1f8cd492dca10f9819016400f5cf9a,sess_000491000,2018-05-21 17:18:49.270305690,successful_login
identity_00072919,anon_000323222,b3cf661a70e3c94f3cc83a11bdc90613,sess_000323222,2018-05-21 17:53:24.881613552,successful_login
identity_00072920,anon_000011244,f7a7fde12caac6edfac4282c4675b4ad,sess_000011244,2018-05-21 17:58:08.877183202,successful_login
identity_00072921,anon_000007137,b6f349df1779e320a4552cef211e5d5e,sess_000007137,2018-05-21 18:03:54.745063487,successful_login
identity_00072922,anon_000371889,fd5e7ef8ebb833e81b09dc6c1afc92fe,sess_000371889,2018-05-21 18:06:17.180602608,successful_login
identity_00072923,anon_000385144,3f6ae99881c82dfb4cfbb0f95e17d157,sess_000385144,2018-05-21 18:20:13.561146526,successful_login
identity_00072924,anon_000036156,e94f6c1aa760a9ba006ae74a90538565,sess_000036156,2018-05-21 18:23:41.967220654,successful_login
identity_00072925,anon_000477707,657ba09c6edfbbc09f6054f541ec1f90,sess_000477707,2018-05-21 18:41:53.348191491,successful_login
identity_00072926,anon_000361734,5d60e47937b311b715b33345bbe60f9c,sess_000361734,2018-05-21 18:46:19.965661859,successful_login
identity_00072927,anon_000276851,6318e5484de466af8092d9d252c3d6a2,sess_000276851,2018-05-21 19:22:09.576389756,successful_login
identity_00072928,anon_000195798,8be0a881460ad503bd088bdd789a98d2,sess_000195798,2018-05-21 19:31:34.150694831,successful_login
identity_00072929,anon_000334023,42bf2b478fd25788ef01f6d8e4a4ffd5,sess_000334023,2018-05-21 19:36:20.900006860,successful_login
identity_00072930,anon_000221161,91cc176c80a752e26946e32b24b00194,sess_000221161,2018-05-21 19:47:58.486248370,successful_login
identity_00072931,anon_000458599,b9b78d5b4aef308f92fbe5332cd81386,sess_000458599,2018-05-21 19:50:14.914033467,successful_login
identity_00072932,anon_000107201,030eadebe042e915dc4d1fd5abcfe620,sess_000107201,2018-05-21 19:56:48.801004655,successful_login
identity_00072933,anon_000212553,d99d4916f321d6691a8aee32b3d09b95,sess_000212553,2018-05-21 19:58:57.086745872,successful_login
identity_00072934,anon_000327638,cb87122c4871e202777cf243fbea2d12,sess_000327638,2018-05-21 20:12:50.717010631,successful_login
identity_00072935,anon_000291849,7108879872a17e0bdf96b1fee4ac5146,sess_000291849,2018-05-21 20:16:11.615928155,successful_login
identity_00072936,anon_000229754,3484ac4cd652920526c88e742b747efc,sess_000229754,2018-05-21 20:20:18.875783977,successful_login
identity_00072937,anon_000145768,e4c5a9dddf667522845dbcb2312c40c7,sess_000145768,2018-05-21 20:36:46.865499752,successful_login
identity_00072938,anon_000231614,a0a0dd13896ce11d4a9058e3e82d031c,sess_000231614,2018-05-21 20:38:17.641520370,successful_login
identity_00072939,anon_000214887,70685ed2b54ea53d14b41a1e7c57b06d,sess_000214887,2018-05-21 20:46:50.128519828,successful_login
identity_00072940,anon_000106832,87eafdd6652dcec2a357beb6263c11bd,sess_000106832,2018-05-21 20:48:13.527178358,successful_login
identity_00072941,anon_000113223,cbb7249c2aa52f4846b369bd6ebc4ff9,sess_000113223,2018-05-21 20:58:39.185902720,successful_login
identity_00072942,anon_000302595,8070f9a17d6620a36be583fd7905e8ac,sess_000302595,2018-05-21 21:07:21.821519155,successful_login
identity_00072943,anon_000201214,bd1cb832a06d8e6a2dd57dcc50a6215b,sess_000201214,2018-05-21 21:54:55.955999947,successful_login
identity_00072944,anon_000232027,0b95c7c3e55a8aa954c1134686674215,sess_000232027,2018-05-21 22:23:11.185299075,successful_login
identity_00072945,anon_000232394,bb94a3b74ba3365158625e1dd55f6642,sess_000232394,2018-05-21 22:34:06.354347557,successful_login
identity_00072946,anon_000394566,6a2fc863c33f70f985dc83ad2233acc9,sess_000394566,2018-05-21 22:44:44.067976959,successful_login
identity_00072947,anon_000341714,7f26acabc0de284841a6faaf0c1c0d6e,sess_000341714,2018-05-21 22:49:10.377871322,successful_login
identity_00072948,anon_000121766,fb9bfdd81da81e42e604a4be97092130,sess_000121766,2018-05-21 23:07:26.102021983,successful_login
identity_00072949,anon_000385217,e7ab75d3f954f4341e46ba3b932b8f06,sess_000385217,2018-05-21 23:13:38.201145461,successful_login
identity_00072950,anon_000404044,4798084378cadd5f1edcebb6b465c054,sess_000404044,2018-05-21 23:18:44.948427185,successful_login
identity_00072951,anon_000249924,0e9db6eca93852aad191f1c5ffd52683,sess_000249924,2018-05-21 23:19:46.702110712,successful_login
identity_00072952,anon_000476573,c305a666dd035c61be69f500d3a2ea36,sess_000476573,2018-05-21 23:32:18.680613556,successful_login
identity_00072953,anon_000039594,f15ac90946f24de786081880a31b8583,sess_000039594,2018-05-21 23:55:33.210929170,successful_login
identity_00072954,anon_000141867,ecaee89b579b905d3e2ce634b5db665b,sess_000141867,2018-05-21 23:56:22.189769418,successful_login
identity_00072955,anon_000200444,991fd5f3b0cf6ed94c38f9f3c28b1a80,sess_000200444,2018-05-22 00:02:14.433994606,successful_login
identity_00072956,anon_000009209,cc40bbf28a3ef4239801ae5e8a22227a,sess_000009209,2018-05-22 00:17:27.722956177,successful_login
identity_00072957,anon_000056120,15977e636711360e5488ea48f43fc988,sess_000056120,2018-05-22 00:36:20.296543410,successful_login
identity_00072958,anon_000200337,5cbe5f384e68197de1f06c4bf7359e71,sess_000200337,2018-05-22 00:51:32.420760666,successful_login
identity_00072959,anon_000296992,e1d80b4400ee81764ffd2bb6344cbe99,sess_000296992,2018-05-22 01:13:13.148825169,successful_login
identity_00072960,anon_000112885,f7fa34d348d801e384b8372b7877bef3,sess_000112885,2018-05-22 01:29:34.125770393,successful_login
identity_00072961,anon_000386060,90eb27e381d8c75dd3acf2f87fd8aa50,sess_000386060,2018-05-22 02:07:32.296141675,successful_login
identity_00072962,anon_000058634,13ce0586d3fbe51852a3891ee929c7b7,sess_000058634,2018-05-22 02:17:34.384998128,successful_login
identity_00072963,anon_000429139,3e2e0f10e34e89292fa6b67eeddcfa31,sess_000429139,2018-05-22 02:46:23.631630113,successful_login
identity_00072964,anon_000245507,f6c91fb1016695135a32d3c11163887c,sess_000245507,2018-05-22 02:46:30.645544062,successful_login
identity_00072965,anon_000270221,0734aa7c0af8bbb557d1a11e8b07be9d,sess_000270221,2018-05-22 03:04:51.733089868,successful_login
identity_00072966,anon_000083388,a469bf7183aaa8062ea38d7eb578d265,sess_000083388,2018-05-22 03:15:00.622882990,successful_login
identity_00072967,anon_000441706,4e4e6c98c0968478a88162703c77e21a,sess_000441706,2018-05-22 03:48:15.678164228,successful_login
identity_00072968,anon_000171252,686f78669a168af0b31d8a32ea06667f,sess_000171252,2018-05-22 03:50:46.917705088,successful_login
identity_00072969,anon_000191784,fa753711fe72433b2d40f06d300f097e,sess_000191784,2018-05-22 03:50:55.619928823,successful_login
identity_00072970,anon_000238167,5bb2d3412b01523e83672803d7a1811e,sess_000238167,2018-05-22 04:04:52.208966628,successful_login
identity_00072971,anon_000497124,ff2f5165c3155db5bb78c26df35a565a,sess_000497124,2018-05-22 04:22:03.350552997,successful_login
identity_00072972,anon_000243049,7071c00358d779ddd69881c5a4d25f05,sess_000243049,2018-05-22 04:23:38.190453134,successful_login
identity_00072973,anon_000108330,6ab98db5b69a208cc166997a3fa31c45,sess_000108330,2018-05-22 04:28:07.475120022,successful_login
identity_00072974,anon_000301374,264ddecf8839127528b72b2bb47cfb19,sess_000301374,2018-05-22 04:36:29.655232277,successful_login
identity_00072975,anon_000315119,ebc7fc00c7327acb58cc64190b773e0e,sess_000315119,2018-05-22 04:52:49.074831189,successful_login
identity_00072976,anon_000400306,0f2091dc4350fae3b3ce7b81a55c86b1,sess_000400306,2018-05-22 05:29:32.499125283,successful_login
identity_00072977,anon_000040713,786d2b70bafa7faefceef98aabd9ebdc,sess_000040713,2018-05-22 05:48:25.683975158,successful_login
identity_00072978,anon_000211958,16b133c210c373fcd17f08753096add9,sess_000211958,2018-05-22 05:55:27.051332889,successful_login
identity_00072979,anon_000384966,568ad2e25b8b84904ae2fb3863363a75,sess_000384966,2018-05-22 06:06:53.062133744,successful_login
identity_00072980,anon_000433204,152bc5fc51c6d387319a9c653c2ffbe3,sess_000433204,2018-05-22 06:22:28.971687126,successful_login
identity_00072981,anon_000350631,38bb507d2633cb3070255ddf8b2daa5d,sess_000350631,2018-05-22 06:36:07.780908272,successful_login
identity_00072982,anon_000103202,150cc81c97ac79c4d951f57f8fb6b5d8,sess_000103202,2018-05-22 06:43:34.045853587,successful_login
identity_00072983,anon_000451269,1f85f3a63d7486a6a223798bec7e9900,sess_000451269,2018-05-22 07:02:34.474476340,successful_login
identity_00072984,anon_000175162,e8c1eb3944f119033a19a867e469782c,sess_000175162,2018-05-22 07:07:29.523872368,successful_login
identity_00072985,anon_000056199,2c49e0470c16f4c01cdc75b8720c237e,sess_000056199,2018-05-22 07:11:40.698925310,successful_login
identity_00072986,anon_000065790,a53fee4888ef7b6e6743bf4f9a0b1bd6,sess_000065790,2018-05-22 07:22:49.496760109,successful_login
identity_00072987,anon_000358601,e76d70baaf2e6bf919577966bdc5ce8f,sess_000358601,2018-05-22 07:24:14.240221771,successful_login
identity_00072988,anon_000135931,6e4a291496a89ec1ae2da5eec9d81183,sess_000135931,2018-05-22 07:25:01.914040207,successful_login
identity_00072989,anon_000323071,4bc94f4b273e625f584d0f49e93386a9,sess_000323071,2018-05-22 07:43:34.712771327,successful_login
identity_00072990,anon_000454048,deb738fd96ba60f027852db16b23efdd,sess_000454048,2018-05-22 07:50:51.417701668,successful_login
identity_00072991,anon_000447668,63ac3cb0a6469bc8d6d2f635a01e2f59,sess_000447668,2018-05-22 07:56:46.155651189,successful_login
identity_00072992,anon_000456953,05389eed76026df7e3492a16dc57733c,sess_000456953,2018-05-22 08:02:39.479877291,successful_login
identity_00072993,anon_000471629,b8dacf36fb30ff861d84026b5e07c5b2,sess_000471629,2018-05-22 08:14:10.886618782,successful_login
identity_00072994,anon_000175414,1ce48e2220cceaec2d73107d3deafc55,sess_000175414,2018-05-22 08:39:58.491898135,successful_login
identity_00072995,anon_000266867,d853299cbfd0f6f3b35dbd5e9f216db1,sess_000266867,2018-05-22 09:06:30.142700496,successful_login
identity_00072996,anon_000400700,e399494c4a16c311b455c8ee01aff5f6,sess_000400700,2018-05-22 09:13:15.787259549,successful_login
identity_00072997,anon_000229473,96a38239347713db442ef5972ea04aa8,sess_000229473,2018-05-22 09:34:55.342459115,successful_login
identity_00072998,anon_000404093,c66b54f9bc3001f6550cec597c77f8fe,sess_000404093,2018-05-22 09:40:52.987762793,successful_login
identity_00072999,anon_000138939,b46150e23f63d6d715074e2b9004ae63,sess_000138939,2018-05-22 10:16:01.767753638,successful_login
identity_00073000,anon_000057168,eb29481be7eb00b14982268f9ecc3cdf,sess_000057168,2018-05-22 10:20:41.370535208,successful_login
identity_00073001,anon_000241194,fa11b190c4945c105eee4fe830a1046a,sess_000241194,2018-05-22 10:50:58.103011860,successful_login
identity_00073002,anon_000307671,f35de5e4afc2f0462050170cb553321f,sess_000307671,2018-05-22 11:05:45.055830230,successful_login
identity_00073003,anon_000310288,f3e5a5817e1a67ff1a883606d5321b01,sess_000310288,2018-05-22 11:17:54.950126779,successful_login
identity_00073004,anon_000402781,53f9633c96f82ba164facdf5aba622ec,sess_000402781,2018-05-22 11:31:44.628085773,successful_login
identity_00073005,anon_000491697,9cfee1a78f5e0820ca53ea2eb4180794,sess_000491697,2018-05-22 11:33:54.752586956,successful_login
identity_00073006,anon_000273859,22a84c58ac535245cd55a66b9d982d05,sess_000273859,2018-05-22 11:47:02.448335616,successful_login
identity_00073007,anon_000483799,d100e821d7b6305bc22190c0a7f0d1de,sess_000483799,2018-05-22 11:55:06.836331739,successful_login
identity_00073008,anon_000322782,67a2b0fb5b98eb8ba77bb430e1ef44b7,sess_000322782,2018-05-22 12:19:36.604391102,successful_login
identity_00073009,anon_000022079,19036764f4047b59ae815a2cf9c75c62,sess_000022079,2018-05-22 12:22:26.719917801,successful_login
identity_00073010,anon_000215465,0e5406f881c6967e0fa8d49d2a5ad553,sess_000215465,2018-05-22 12:45:42.207974640,successful_login
identity_00073011,anon_000183499,2cb1dfee32f16df851c187b495fc893f,sess_000183499,2018-05-22 12:50:23.064330091,successful_login
identity_00073012,anon_000184255,4d313f0a196a0609636b0d0fb5f531d6,sess_000184255,2018-05-22 12:59:20.954385448,successful_login
identity_00073013,anon_000368836,ae46bcd05dcc4baeeca717033e5cf4da,sess_000368836,2018-05-22 13:13:35.255973266,successful_login
identity_00073014,anon_000224516,69f08e0e159fe4bea4f387eeb8a57634,sess_000224516,2018-05-22 13:29:57.111198460,successful_login
identity_00073015,anon_000064797,7c27dc2e3534b87df8eb7cf622b88a81,sess_000064797,2018-05-22 14:07:25.026813732,successful_login
identity_00073016,anon_000042161,60c51086268f90d369e02f41f53ebd90,sess_000042161,2018-05-22 14:49:26.319767913,successful_login
identity_00073017,anon_000277580,87ef890f6ee57134f134f76f5c5d6b53,sess_000277580,2018-05-22 14:59:57.883878059,successful_login
identity_00073018,anon_000146078,5f094bc01990b97538d746f0cee0e7b7,sess_000146078,2018-05-22 15:04:32.765319174,successful_login
identity_00073019,anon_000028658,7727e2cc9ec428ad3173cc812ce1781b,sess_000028658,2018-05-22 15:08:09.869621874,successful_login
identity_00073020,anon_000235808,3e200903aca79b3d19e14c2e20edd369,sess_000235808,2018-05-22 15:23:26.990852810,successful_login
identity_00073021,anon_000093748,001f6f1a5e902ad14e1f709a7215de11,sess_000093748,2018-05-22 15:25:12.032219631,successful_login
identity_00073022,anon_000064471,1e28576b21289ceedbf52b087d19283d,sess_000064471,2018-05-22 15:28:39.387720580,successful_login
identity_00073023,anon_000496388,722a4e948bc8a8a02e9f1ea192e2052c,sess_000496388,2018-05-22 15:41:29.587208877,successful_login
identity_00073024,anon_000336382,157c08487d75e7d5d5dc3646d4ce05e5,sess_000336382,2018-05-22 15:59:13.032312717,successful_login
identity_00073025,anon_000043069,773bfaa3eb31a2865900e4d3171cc854,sess_000043069,2018-05-22 16:40:19.709997009,successful_login
identity_00073026,anon_000200465,d28fd2aaf46d8a2b952fb36fe8aaced6,sess_000200465,2018-05-22 16:54:45.686283957,successful_login
identity_00073027,anon_000446697,939ccdfd89645db5eb0af0501c8b7525,sess_000446697,2018-05-22 16:55:43.074470574,successful_login
identity_00073028,anon_000476730,6f8a90f42a1120e42bf3db98b595040f,sess_000476730,2018-05-22 17:33:01.260665773,successful_login
identity_00073029,anon_000430738,83aec5c557978975ccf546bfd82eaf45,sess_000430738,2018-05-22 17:46:35.534058460,successful_login
identity_00073030,anon_000082487,ed6e8b106e557c95ea0bf5d3a51552b8,sess_000082487,2018-05-22 17:51:44.708644497,successful_login
identity_00073031,anon_000138307,19b2af4684c6b6c005ae43498f3abf1a,sess_000138307,2018-05-22 17:54:18.665899203,successful_login
identity_00073032,anon_000485924,d257fe0a4f5d705fc14ed0d30aa9ba71,sess_000485924,2018-05-22 18:00:00.845999564,successful_login
identity_00073033,anon_000148047,238b88db8e5251890af4fe539f06fc55,sess_000148047,2018-05-22 18:00:38.010911224,successful_login
identity_00073034,anon_000259626,3761fb97ef1682ad84904bc2fb970b7d,sess_000259626,2018-05-22 18:00:54.697828926,successful_login
identity_00073035,anon_000452310,13893ae039f4f52e3aac9330b99c2a90,sess_000452310,2018-05-22 18:14:50.445818487,successful_login
identity_00073036,anon_000163263,ff0d62f8be4c098e6306f39bc6ebded4,sess_000163263,2018-05-22 18:52:31.290025973,successful_login
identity_00073037,anon_000084619,ef22056dc8495090cdc55992aa9ef1a5,sess_000084619,2018-05-22 18:59:14.732230037,successful_login
identity_00073038,anon_000004589,d2e60bd2a6d6bbf552cd2548e9c794d1,sess_000004589,2018-05-22 19:04:01.298832872,successful_login
identity_00073039,anon_000044910,d408c8549324876584c1b007d3ab9483,sess_000044910,2018-05-22 19:15:47.935874507,successful_login
identity_00073040,anon_000116069,0ddf8285e8d523864efdb434122f13fb,sess_000116069,2018-05-22 19:18:41.598944837,successful_login
identity_00073041,anon_000085137,ff53737545b992cfdf52fcfba37e2424,sess_000085137,2018-05-22 19:22:21.749457622,successful_login
identity_00073042,anon_000115699,9c0372af923228f1ddab62afe03e518a,sess_000115699,2018-05-22 20:01:07.944819049,successful_login
identity_00073043,anon_000062081,ac13e47e53abe1fb27ae12aa343f57a3,sess_000062081,2018-05-22 20:08:41.421866509,successful_login
identity_00073044,anon_000165240,0c43ce6eb8a94b14d8eacee4b844d0d7,sess_000165240,2018-05-22 20:15:25.542979169,successful_login
identity_00073045,anon_000121216,85b757074a5477bf9975e7cfc3f574fc,sess_000121216,2018-05-22 20:15:53.817138587,successful_login
identity_00073046,anon_000385626,da2124f134f5dfbce9d06f29bdb6c308,sess_000385626,2018-05-22 20:31:57.870474854,successful_login
identity_00073047,anon_000162499,3609ff0cc79e7a07b4cc0616fa16aad0,sess_000162499,2018-05-22 20:49:40.640222913,successful_login
identity_00073048,anon_000439564,1d0c4d56d5c41a141201ea8df99e59bc,sess_000439564,2018-05-22 20:54:37.743411084,successful_login
identity_00073049,anon_000291947,4653546b86241aa601ccdc82ce9a2d91,sess_000291947,2018-05-22 21:04:59.832566574,successful_login
identity_00073050,anon_000198300,5daf8a84ec87f4988b337626369c4dba,sess_000198300,2018-05-22 21:31:15.691828211,successful_login
identity_00073051,anon_000225415,64b84651f1893e87834bad15469dcbb4,sess_000225415,2018-05-22 21:37:54.125391645,successful_login
identity_00073052,anon_000213257,d40de5aeac0e2f41891b0d062fc4b918,sess_000213257,2018-05-22 21:46:18.826359754,successful_login
identity_00073053,anon_000066753,82394d9ee9f28882adb2888d34b4d164,sess_000066753,2018-05-22 21:46:39.322516516,successful_login
identity_00073054,anon_000077113,1f89f66f069b8bc0f29feecf9268bb95,sess_000077113,2018-05-22 22:18:50.517740434,successful_login
identity_00073055,anon_000126064,51d16c21b35029b39397b510e5021487,sess_000126064,2018-05-22 23:24:13.941287533,successful_login
